INW
F3OF
DT1
HEAVE
t(s)	HEAVE(m)
0.0	-9.02984997703
0.100020004001	-9.02983302612
0.200040008002	-9.02978561595
0.300060012002	-9.02970694783
0.400080016003	-9.02959757262
0.500100020004	-9.02945803883
0.600120024005	-9.02928903653
0.700140028006	-9.02909153147
0.800160032006	-9.02886650272
0.900180036007	-9.02861493549
1.00020004001	-9.02833801121
1.10022004401	-9.02803700756
1.20024004801	-9.02771327367
1.30026005201	-9.02736824373
1.40028005601	-9.02700343323
1.50030006001	-9.02662043385
1.60032006401	-9.02622093041
1.70034006801	-9.02580668632
1.80036007201	-9.0253795747
1.90038007602	-9.02494152778
2.00040008002	-9.02449458687
2.10042008402	-9.0240408689
2.20044008802	-9.02358256319
2.30046009202	-9.02312192198
2.40048009602	-9.02266124244
2.50050010002	-9.02220288471
2.60052010402	-9.02174917466
2.70054010802	-9.021302488
2.80056011202	-9.02086512049
2.90058011602	-9.02043937125
3.00060012002	-9.02002743589
3.10062012402	-9.01963140142
3.20064012803	-9.01925330215
3.30066013203	-9.01889499348
3.40068013603	-9.01855819583
3.50070014003	-9.01824449711
3.60072014403	-9.01795533678
3.70074014803	-9.01769196256
3.80076015203	-9.01745550134
3.90078015603	-9.01724690362
4.00080016003	-9.01706696007
4.10082016403	-9.01691632687
4.20084016803	-9.01679550676
4.30086017203	-9.01670484995
4.40088017604	-9.01664458023
4.50090018004	-9.01661478781
4.60092018404	-9.01661543611
4.70094018804	-9.0166463571
4.80096019204	-9.01670724148
4.90098019604	-9.01679771291
5.00100020004	-9.01691724571
5.10102020404	-9.0170652066
5.20104020804	-9.01724085965
5.30106021204	-9.01744335115
5.40108021604	-9.01767173746
5.50110022004	-9.0179249378
5.60112022404	-9.01820180208
5.70114022805	-9.0185010538
5.80116023205	-9.01882134029
5.90118023605	-9.01916121776
6.00120024005	-9.01951912293
6.10122024405	-9.01989343978
6.20124024805	-9.02028246557
6.30126025205	-9.02068442043
6.40128025605	-9.02109745696
6.50130026005	-9.02151968112
6.60132026405	-9.02194913694
6.70134026805	-9.02238382136
6.80136027205	-9.0228217139
6.90138027606	-9.02326076521
7.00140028006	-9.023698873
7.10142028406	-9.02413399007
7.20144028806	-9.02456403193
7.30146029206	-9.02498695981
7.40148029606	-9.02540073323
7.50150030006	-9.0258033815
7.60152030406	-9.02619297771
7.70154030806	-9.0265676388
7.80156031206	-9.02692557458
7.90158031606	-9.02726506431
