 *******    0.01 *******    0.11 *******    0.09
    6.32   89.50  -89.93  -91.26   -0.42   27.95
    5.49 -241.84  -85.40   87.03    5.91  -82.03
   -5.52  -85.84  -94.46  -96.90   -5.94  -50.85
 0.2400  0.969584E+05  0.225041E-01  0.185253E+06  0.171364E+00  0.502026E+06  0.119230E+00 *******    0.01 *******    0.09 *******    0.14
 *******    0.01 *******    0.13 *******    0.46
    5.56 -268.80  -89.91  -80.74   -0.38   63.09
    6.14 -123.05  -84.77  -86.19    6.59 -211.41
   -6.19 -262.87  -95.04  -76.81   -6.63 -261.16
 0.2600  0.108521E+06  0.481061E-02  0.173525E+06  0.593530E+00  0.558754E+06  0.837598E-01 *******    0.01 *******    0.28 *******    0.22
 *******    0.01 *******    0.17 *******    0.31
    4.90   87.64  -89.88  -91.27   -0.35  -29.70
    6.87 -229.06  -84.07   86.26    7.37 -219.92
   -6.93 -259.06  -95.68   88.62   -7.42 -238.47
 0.2800  0.121230E+06  0.612330E-01  0.160572E+06  0.437228E+00  0.620575E+06  0.824361E-01 *******    0.00 *******    0.21 *******    0.31
 *******    0.01 *******    0.03 *******    0.10
    4.32   83.93  -89.84  -96.61   -0.33  -39.11
    7.62 -114.58  -83.30 -267.14    8.14 -176.96
   -7.70 -257.17  -96.37 -252.60   -8.21   -9.20
 0.3000  0.135474E+06  0.311490E-01  0.147235E+06  0.153560E+00  0.689483E+06  0.301368E+00 *******    0.01 *******    0.14 *******    0.43
 *******    0.01 *******    0.09 *******    0.66
    3.79 -101.13  -89.79 -268.45   -0.31    3.58
    8.33  -62.20  -82.44  -93.93    8.75   87.59
   -8.45 -264.32  -97.15  -89.30   -8.85   74.48
 0.3200  0.149902E+06  0.463860E-01  0.132904E+06  0.121228E+01  0.757118E+06  0.138552E+00 *******    0.01 *******    0.14 *******    0.36
 *******    0.02 *******    0.03 *******    0.15
    3.35   77.00  -89.73  -92.00   -0.31   -9.33
    9.27  -31.01  -81.47 -258.77    9.75  -93.49
   -9.43 -259.07  -98.00  -13.88   -9.90 -146.93
 0.3400  0.165813E+06  0.610499E-01  0.117854E+06  0.627129E+00  0.831100E+06  0.298189E+00 *******    0.02 *******    0.06 *******    0.43
 *******    0.02 *******    0.01 *******    0.51
    2.94   86.62  -89.66   87.90   -0.32 -132.05
   10.26  -79.10  -80.43 -250.26   10.79 -223.84
  -10.48   84.79  -98.91 -226.50  -11.00 -192.12
 0.3600  0.183137E+06  0.893594E-01  0.102920E+06  0.100968E+01  0.909943E+06  0.277141E+00 *******    0.01 *******    0.12 *******    0.19
 *******    0.01 *******    0.11 *******    0.76
    2.56 -261.91  -89.59  -87.28   -0.35   -7.29
   11.27   26.28  -79.30 -246.11   11.80 -120.79
  -11.57 -246.40  -99.90 -264.59  -12.09 -120.26
 0.3800  0.201357E+06  0.622914E-01  0.863490E+05  0.191551E+00  0.992568E+06  0.225747E+00 *******    0.02 *******    0.03 *******    0.46
 *******    0.01 *******    0.16 *******    0.76
    2.22 -269.27  -89.49  -68.70   -0.39 -248.96
   12.27   86.16  -78.06 -175.42   12.70  -42.60
  -12.67   34.44 -100.98  -77.51  -13.09 -174.81
 0.4000  0.220323E+06  0.908258E-01  0.696834E+05  0.491687E+00  0.107644E+07  0.552346E-01 *******    0.02 *******    0.10 *******    0.15
 *******    0.02 *******    0.11 *******    0.72
    1.90 -264.81  -89.39  -93.10   -0.45 -209.96
   13.33  -16.83  -76.74 -203.07   13.64 -157.37
  -13.85  -25.22 -102.14 -266.53  -14.15 -218.41
 0.4200  0.238992E+06  0.518971E-01  0.532668E+05  0.407869E+00  0.115540E+07  0.337536E+00 *******    0.01 *******    0.20 *******    1.64
 *******    0.00 *******    0.05 *******    1.38
    1.60 -118.67  -89.28   82.16   -0.52   71.62
   14.68  -43.25  -75.36  -95.86   15.18 -151.64
  -15.35   48.97 -103.35 -155.40  -15.84 -198.31
 0.4400  0.258980E+06  0.212243E-01  0.350113E+05  0.468427E+00  0.123908E+07  0.578034E+00 *******    0.01 *******    0.07 *******    1.40
 *******    0.01 *******    0.03 *******    0.61
    1.30 -223.08  -89.12  -72.22   -0.62   40.96
   15.97   13.93  -73.91 -152.56   16.49 -202.45
  -16.83   -0.34 -104.64   50.24  -17.32 -142.56
 0.4600  0.279259E+06  0.150904E+00  0.168583E+05  0.446045E+00  0.132178E+07  0.145918E+00 *******    0.01 *******    0.15 *******    1.25
 *******    0.01 *******    0.07 *******    0.42
    1.01  -95.38  -88.85   66.86   -0.74 -251.26
   17.29   56.08  -72.41 -261.07   17.79 -167.02
  -18.35  -15.53 -106.00 -162.72  -18.83 -242.27
 0.4800  0.300249E+06  0.652202E-01  0.542934E+03  0.392382E+00  0.140722E+07  0.551671E+00 *******    0.00 *******    0.05 *******    0.51
 *******    0.03 *******    0.25 *******    1.02
    0.71  -90.64   85.03  -87.79   -0.89 -227.73
   18.55 -257.35  -70.85   75.71   18.90  -17.05
  -19.85   -0.67 -107.44 -222.32  -20.19 -183.21
 0.5000  0.321096E+06  0.145391E+00  0.203386E+05  0.108936E+00  0.148770E+07  0.993760E+00 *******    0.01 *******    0.09 *******    2.08
 *******    0.04 *******    0.13 *******    1.44
    0.41 -269.52 -269.27 -217.08   -1.07  -21.78
   19.82 -200.65  -69.25  -76.03   19.93   10.29
  -21.39 -206.47 -108.95  -41.07  -21.48  -14.74
 0.5200  0.339829E+06  0.336211E-01  0.401012E+05  0.495590E+00  0.155354E+07  0.695585E+00 *******    0.01 *******    0.07 *******    2.07
 *******    0.02 *******    0.05 *******    1.27
    0.09 -253.44 -269.09  -64.68   -1.27   20.08
   21.61    2.77  -67.65 -124.88   22.05   27.70
  -23.48  -90.50 -110.52 -158.63  -23.89  -34.12
 0.5400  0.359788E+06  0.321311E-01  0.593876E+05  0.531615E+00  0.162435E+07  0.720833E+00 *******    0.02 *******    0.08 *******    1.20
 *******    0.02 *******    0.07 *******    0.99
   -0.25 -244.34 -268.94 -238.37   -1.51  -37.96
   23.25 -196.71  -66.04  -17.69   23.72   24.71
  -25.44 -183.89 -112.16  -90.47  -25.88  -48.66
 0.5600  0.379513E+06  0.164552E-01  0.785447E+05  0.907958E+00  0.169052E+07  0.991384E+00 *******    0.01 *******    0.07 *******    0.96
 *******    0.01 *******    0.22 *******    0.32
   -0.60 -266.17 -268.82  -91.33   -1.78    1.07
   24.97   40.48  -64.45 -155.26   25.45   18.80
  -27.51 -112.41 -113.87  -17.47  -27.95  -29.38
 0.5800  0.397942E+06  0.117285E+00  0.100547E+06  0.488243E+00  0.174762E+07  0.122437E+01 *******    0.03 *******    0.31 *******    0.61
 *******    0.02 *******    0.18 *******    3.02
   -0.98 -259.11 -268.91  -24.21   -2.07    5.49
   26.78   -2.83  -62.89 -162.08   27.22 -214.78
  -29.68  -15.58 -115.67  -99.07  -30.08  -41.70
 0.6000  0.415585E+06  0.570220E-01  0.122293E+06  0.590957E+00  0.180201E+07  0.145763E+01 *******    0.02 *******    0.14 *******    1.27
 *******    0.09 *******    0.31 *******    4.36
   -1.36 -151.62 -268.99   -1.23   -2.39 -189.06
   28.63  -73.19  -61.38 -204.55   28.95   15.65
  -31.91  -28.66 -117.56 -208.68  -32.20  -23.14
 0.6200  0.433747E+06  0.109308E+00  0.143930E+06  0.173166E+00  0.185693E+07  0.428265E+00 *******    0.01 *******    0.13 *******    1.04
 *******    0.04 *******    0.30 *******    4.72
   -1.73  -84.62 -269.09  -69.88   -2.72 -104.80
   30.36 -145.32  -59.92 -265.70   30.26   59.30
  -34.03  -38.49 -119.54 -244.96  -33.95  -27.66
 0.6400  0.448243E+06  0.486553E-01  0.164311E+06  0.538018E+00  0.188679E+07  0.141332E+01 *******    0.01 *******    0.09 *******    1.03
 *******    0.02 *******    0.15 *******    2.23
   -2.17 -157.04 -269.15   41.91   -3.09   17.53
   32.65  -18.36  -58.57 -166.24   32.79 -154.01
  -36.73  -17.86 -121.55 -254.36  -36.86  -24.29
 0.6600  0.460975E+06  0.779006E-01  0.188651E+06  0.337578E+00  0.190579E+07  0.801848E+00 *******    0.05 *******    0.15 *******    0.35
 *******    0.01 *******    0.15 *******    0.44
   -2.61  -76.68 -269.55   40.72   -3.48   26.32
   35.05   39.34  -57.33 -159.74   35.39 -168.46
  -39.57   83.28 -123.67 -210.53  -39.87  -80.90
 0.6800  0.472384E+06  0.599941E-01  0.213828E+06  0.863778E+00  0.191874E+07  0.936329E+00 *******    0.05 *******    0.27 *******    1.15
 *******    0.02 *******    0.07 *******    2.36
   -3.04  -85.57   89.91   82.53   -3.87   -6.83
   37.45   31.82  -56.21 -119.16   37.76  -11.44
  -42.46 -250.62 -125.91  -53.36  -42.73  -26.30
 0.7000  0.482797E+06  0.323138E-01  0.239036E+06  0.769594E+00  0.192562E+07  0.702932E+00 *******    0.02 *******    0.17 *******    0.70
 *******    0.06 *******    0.41 *******    0.68
   -3.41 -231.44   89.27   75.22   -4.21  -12.03
   39.88   64.51  -55.20 -102.26   40.07 -227.24
  -45.47 -259.29 -128.27  -78.62  -45.64  -26.12
 0.7200  0.491116E+06  0.816658E-01  0.263805E+06  0.832139E+00  0.192221E+07  0.154378E+01 *******    0.02 *******    0.06 *******    0.55
 *******    0.12 *******    0.37 *******    1.08
   -3.76    0.26   88.52 -214.53   -4.54  -82.15
   42.26 -262.96  -54.32 -156.56   42.27 -139.76
  -48.64 -239.91 -130.75  -54.96  -48.64 -194.55
 0.7400  0.495590E+06  0.580065E-01  0.288104E+06  0.152627E+01  0.190126E+07  0.923962E+00 *******    0.03 *******    0.31 *******    2.75
 *******    0.08 *******    0.41 *******    1.27
   -4.13 -101.29   87.67   79.16   -4.88  -79.40
   44.82   18.40  -53.59 -153.33   44.92 -141.91
  -52.18 -243.96 -133.33  -67.58  -52.27  -99.55
 0.7600  0.496988E+06  0.599624E-01  0.317702E+06  0.286497E+00  0.186391E+07  0.123470E+01 *******    0.06 *******    0.13 *******    4.82
 *******    0.04 *******    0.06 *******    1.34
   -4.44  -53.53   86.18 -206.74   -5.21 -221.15
   47.25 -159.54  -52.98  -83.88   47.40 -134.26
  -55.99  -66.12 -136.13 -189.07  -56.14 -245.77
 0.7800  0.496820E+06  0.596788E-01  0.348721E+06  0.638729E+00  0.181866E+07  0.230560E+01 *******    0.01 *******    0.18 *******    3.68
 *******    0.04 *******    0.14 *******    2.88
   -4.63 -161.64   84.25   72.56   -5.40 -190.15
   49.35   86.36  -52.46  -51.42   49.45 -120.95
  -60.09  -21.08 -139.19 -171.08  -60.19 -250.92
 0.8000  0.494743E+06  0.498364E-01  0.378729E+06  0.441130E+00  0.176426E+07  0.225648E+01 *******    0.05 *******    0.49 *******    2.42
 *******    0.01 *******    0.04 *******    4.09
   -4.72 -146.39   82.00 -129.61   -5.47  -61.57
   50.95 -117.48  -51.89   49.17   50.98 -118.48
  -64.52 -231.12 -142.50  -43.44  -64.54  -68.85
 0.8200  0.489438E+06  0.937402E-01  0.408080E+06  0.144727E+01  0.169575E+07  0.356241E+00 *******    0.06 *******    0.26 *******    2.81
 *******    0.01 *******    0.26 *******    4.24
   -4.83 -225.11   79.32  -90.08   -5.57   -3.77
   52.14    8.51  -51.13 -194.58   52.17 -108.67
  -69.35 -258.34 -146.07  -68.83  -69.37 -240.58
 0.8400  0.481367E+06  0.120459E+00  0.433841E+06  0.692776E+00  0.161867E+07  0.206736E+00 *******    0.08 *******    0.46 *******    1.01
 *******    0.01 *******    0.13 *******    1.06
   -4.83 -239.02   76.40 -222.14   -5.61   22.20
   52.75 -156.46  -50.12   24.48   52.79 -147.56
  -74.60 -188.71 -150.08   77.97  -74.66 -253.85
 0.8600  0.471476E+06  0.142164E+00  0.458907E+06  0.553262E+00  0.153124E+07  0.204761E+01 *******    0.08 *******    0.30 *******    4.28
 *******    0.14 *******    0.34 *******    4.11
   -4.56 -117.18   72.66    9.96   -5.38  -88.47
   52.44  -17.90  -48.41 -184.37   52.45 -138.70
  -80.46  -71.92 -154.66 -230.32  -80.48  -72.75
 0.8800  0.459209E+06  0.216292E+00  0.483691E+06  0.225709E+01  0.142813E+07  0.158732E+01 *******    0.10 *******    0.68 *******    2.54
 *******    0.11 *******    0.26 *******    1.56
   -4.21  -63.38   67.79   63.04   -5.02 -155.58
   51.18   15.77  -45.00 -169.30   51.17 -133.84
  -86.90   47.53 -159.68 -159.78  -86.86   64.26
 0.9000  0.444487E+06  0.983399E-01  0.501524E+06  0.105847E+01  0.131307E+07  0.119018E+01 *******    0.12 *******    0.62 *******    1.04
 *******    0.15 *******    0.42 *******    1.32
   -3.86 -126.93   62.43 -169.58   -4.66 -186.03
   49.32   32.06  -38.81 -152.15   49.31   59.60
  -93.64  -97.21 -165.00 -267.31  -93.59  -97.97
 0.9200  0.428335E+06  0.600903E-01  0.508900E+06  0.313197E+00  0.119376E+07  0.223998E+01 *******    0.06 *******    0.12 *******    1.21
 *******    0.13 *******    0.58 *******    2.76
   -3.32 -245.52   56.80 -117.68   -4.11 -170.16
   46.80   85.02  -28.82  -60.23   46.79 -153.25
 -100.67 -106.16 -170.71   73.51 -100.63   82.95
 0.9400  0.410318E+06  0.209136E+00  0.504739E+06  0.168980E+01  0.106601E+07  0.332376E+01 *******    0.10 *******    0.62 *******    3.36
 *******    0.15 *******    0.54 *******    1.18
   -2.55 -187.65   50.79    4.51   -3.25   16.10
   43.59   15.26  -15.07 -158.86   43.58   32.25
 -108.01 -127.94 -176.68   62.12 -107.94 -189.22
 0.9600  0.389591E+06  0.153989E+00  0.488316E+06  0.909759E+00  0.930534E+06  0.176400E+01 *******    0.05 *******    0.12 *******    9.72
 *******    0.04 *******    0.05 *******    4.19
   -1.66 -127.26   45.03 -189.89   -2.42   24.32
   40.25   52.99   -0.85 -194.96   40.23   26.23
 -115.27  -20.77 -182.52 -186.46 -115.17  -94.80
 0.9800  0.366950E+06  0.531173E-01  0.462412E+06  0.113720E+01  0.788007E+06  0.398457E+00 *******    0.18 *******    0.65 *******    2.12
 *******    0.12 *******    0.75 *******    1.69
   -0.58  -29.16   39.80   82.30   -1.49 -142.57
   37.19 -164.32   10.20    8.70   37.16   25.70
 -121.96   45.73 -188.01 -137.86 -121.88 -143.37
 1.0000  0.341831E+06  0.901682E-01  0.430573E+06  0.125173E+01  0.621557E+06  0.342533E+01 *******    0.01 *******    0.09 *******    4.80
 *******    0.05 *******    0.31 *******    8.36
    0.74   46.97   35.02 -234.08    0.06   28.17
   34.71 -176.83   17.09 -108.45   34.69    8.95
 -127.71 -207.11 -192.78  -30.67 -127.61   57.12
 1.0200  0.315747E+06  0.180219E+00  0.395132E+06  0.103402E+01  0.445180E+06  0.324005E+01 *******    0.10 *******    0.57 *******    8.79
 *******    0.07 *******    0.41 *******    0.94
    2.19 -155.00   30.15 -248.04    2.48 -148.21
   32.44 -139.77   21.15   43.08   32.42 -153.21
 -133.26  -45.39 -196.93 -206.06 -133.13 -156.19
 1.0400  0.288107E+06  0.141085E+00  0.357875E+06  0.828284E+00  0.257343E+06  0.252478E+01 *******    0.06 *******    0.10 *******    3.06
 *******    0.08 *******    0.31 *******    5.07
    3.88 -111.95   26.08   71.01    7.08   -4.88
   30.94  -23.31   23.47 -171.80   30.91   86.20
 -137.95   28.55 -200.14 -141.34 -137.81   29.30
 1.0600  0.258695E+06  0.238637E+00  0.320343E+06  0.247235E+01  0.646257E+05  0.209969E+01 *******    0.20 *******    0.78 *******    1.30
 *******    0.10 *******    0.57 *******    1.32
    5.92 -137.27   23.04   10.16   34.91   46.21
   30.21  -11.17   24.96 -190.55   30.18 -186.02
 -141.81 -111.43 -202.60   74.99 -141.67   -2.03
 1.0800  0.226983E+06  0.110153E+00  0.283764E+06  0.950834E+00  0.175455E+06  0.189311E+01 *******    0.07 *******    0.16 *******    1.92
 *******    0.05 *******    0.11 *******    4.05
    8.35 -116.31   20.74   19.11 -191.75   44.78
   30.16 -239.01   25.98  -11.67   30.13 -160.74
 -145.16  -61.22 -204.19   26.80 -145.02   33.04
 1.1000  0.192878E+06  0.183375E+00  0.249942E+06  0.450196E+00  0.419866E+06  0.106311E+01 *******    0.03 *******    0.11 *******    2.63
 *******    0.13 *******    0.42 *******    3.86
   11.37   45.76   19.24 -126.78 -183.38  -19.84
   30.92 -156.42   26.73   48.71   30.87 -109.71
 -147.97 -165.13 -204.94   13.94 -147.84   33.12
 1.1200  0.155643E+06  0.362193E-01  0.219384E+06  0.444030E+00  0.695092E+06  0.448899E+01 *******    0.05 *******    0.30 *******    3.74
 *******    0.16 *******    0.73 *******    6.13
   15.49   82.25   18.63 -167.55 -180.17   28.91
   32.65   19.65   27.36 -155.13   32.57   32.21
 -150.25 -182.01 -205.24    5.21 -150.12   38.79
 1.1400  0.114688E+06  0.431400E+00  0.191730E+06  0.270989E+01  0.101621E+07  0.299460E+00 *******    0.13 *******    0.53 *******    3.20
 *******    0.21 *******    0.81 *******    3.14
   22.12 -150.50   18.56   -7.37 -178.36   30.58
   35.50  -60.31   27.82 -226.33   35.39   69.02
 -152.28  -21.32 -204.88 -196.98 -152.15 -132.54
 1.1600  0.707863E+05  0.624428E-01  0.167224E+06  0.921379E+00  0.140552E+07  0.291834E+01 *******    0.20 *******    0.78 *******    0.40
 *******    0.14 *******    0.69 *******    1.82
   37.33  -77.81   18.58   70.43 -177.62   24.09
   40.05   14.08   28.08 -172.15   39.86   37.91
 -154.13 -191.41 -203.87   -3.94 -154.00  -32.45
 1.1800  0.411029E+05  0.153725E+00  0.145459E+06  0.427446E+00  0.188284E+07  0.956130E+00 *******    0.04 *******    0.08 *******    1.68
 *******    0.03 *******    0.07 *******    2.66
 -266.71 -268.73   19.07 -134.72 -177.55 -112.58
   47.47 -201.97   28.06  -32.67   47.14   22.97
 -156.03 -121.43 -202.69 -247.31 -155.89 -158.64
 1.2000  0.830440E+05  0.193172E+00  0.125936E+06  0.248717E+00  0.247891E+07  0.209947E+01 *******    0.05 *******    0.03 *******    3.53
 *******    0.15 *******    0.41 *******    0.36
 -207.63 -168.74   20.31   69.79 -178.07 -256.22
   60.20 -244.98   27.49  -94.44   59.59   54.48
 -158.27  -24.99 -201.69 -225.48 -158.13 -165.67
 1.2200  0.168241E+06  0.189817E+00  0.108957E+06  0.777485E+00  0.324820E+07  0.290862E+01 *******    0.10 *******    0.33 *******    0.66
 *******    0.16 *******    0.66 *******    6.42
 -193.35   58.87   22.26 -258.99 -179.57    4.80
   82.27 -130.50   25.95   42.08   81.23  -78.71
 -161.31 -213.97 -201.57  -40.24 -161.18    3.51
 1.2400  0.288243E+06  0.453891E-01  0.941379E+05  0.106351E+00  0.428941E+07  0.159502E+01 *******    0.07 *******    0.16 *******    0.65
 *******    0.07 *******    0.26 *******    1.07
 -190.37 -229.80   25.05 -172.61 -182.91   82.68
 -248.97  -59.31   22.70 -188.35 -250.08  -85.59
 -165.96 -180.78 -203.32    0.44 -165.83   56.44
 1.2600  0.459140E+06  0.147842E+00  0.812775E+05  0.350312E+00  0.574950E+07  0.142796E+01 *******    0.05 *******    0.22 *******    2.31
 *******    0.05 *******    0.33 *******    3.07
 -193.41 -229.29   28.53  -27.57 -189.53 -155.26
 -230.10 -194.22   16.25   25.65 -230.77 -250.37
 -173.76  -89.49 -208.63 -222.84 -173.63 -187.16
 1.2800  0.694666E+06  0.827633E-01  0.703075E+05  0.118095E+00  0.768243E+07  0.199024E+01 *******    0.14 *******    0.63 *******    2.15
 *******    0.09 *******    0.29 *******   11.52
 -203.57 -175.60   32.85 -145.78 -202.05  -23.85
 -228.08 -112.74    3.85   53.88 -228.43 -141.39
 -187.46  -19.09 -220.60 -202.01 -187.34 -203.89
 1.3000  0.931839E+06  0.499408E+00  0.611655E+05  0.232178E+01  0.938524E+07  0.231218E+01 *******    0.16 *******    0.70 *******    5.18
 *******    0.08 *******    0.35 *******    2.53
 -222.55  -48.33   37.86 -263.04 -222.86 -263.40
 -240.83   46.02  -16.66 -133.95 -241.02 -194.26
 -209.50 -207.16 -241.68  -24.82 -209.38  -13.44
 1.3200  0.980440E+06  0.319018E+00  0.533991E+05  0.243966E+01  0.916830E+07  0.670971E+01 *******    0.25 *******    1.08 *******    4.77
 *******    0.17 *******    0.75 *******    4.36
 -245.04 -252.91   43.56 -139.09 -247.00  -86.80
 -260.23 -150.45  -38.97   33.09 -260.35  -49.26
 -234.90  -47.59 -266.65 -233.57 -234.78  -75.82
 1.3400  0.850098E+06  0.344254E+00  0.472046E+05  0.142684E+01  0.747353E+07  0.224795E+01 *******    0.26 *******    0.84 *******    7.98
 *******    0.09 *******    0.25 *******    6.19
 -260.58 -100.38   49.79   78.95 -264.14 -259.59
   85.49   49.79  -40.64 -135.12   85.42  -75.19
 -253.48  -67.70   74.99 -250.90 -253.37  -89.91
 1.3600  0.699047E+06  0.302070E+00  0.423553E+05  0.150370E+01  0.582687E+07  0.465469E+01 *******    0.16 *******    0.53 *******   10.60
 *******    0.18 *******    0.79 *******    6.72
 -267.54   83.78   56.28 -139.11   87.37 -143.19
   78.45 -228.36 -269.86  -19.44   78.40 -109.15
 -263.77 -122.35   64.67   53.62 -263.67  -87.00
 1.3800  0.582040E+06  0.867796E-01  0.387927E+05  0.196131E+01  0.461462E+07  0.109879E+02 *******    0.07 *******    0.20 *******   29.30
 *******    0.18 *******    0.59 *******    6.88
 -269.10  -18.03   63.12 -221.85   84.39   52.05
   75.84 -175.52 -264.97   23.22   75.81   56.14
 -269.28   23.85   59.07 -163.50 -269.19   85.59
 1.4000  0.495856E+06  0.176088E+00  0.361218E+05  0.101680E+01  0.374601E+07  0.397136E+01 *******    0.11 *******    0.39 *******    2.73
 *******    0.09 *******    0.36 *******    2.05
 -267.15   67.84   69.65  -95.73   85.09 -170.95
   75.79 -152.78 -264.65   34.65   75.77 -147.45
   88.05  -80.94   56.24 -253.91   88.10   57.68
 1.4200  0.434369E+06  0.183485E+00  0.343655E+05  0.128059E+01  0.312151E+07  0.326667E+01 *******    0.08 *******    0.37 *******    7.79
 *******    0.01 *******    0.16 *******    1.54
 -262.85   31.62   76.01 -200.54   88.46  -19.56
   77.29  -75.95 -263.85 -247.76   77.26   57.86
   87.06 -182.09   55.20   -6.38   87.06 -222.10
 1.4400  0.389528E+06  0.464278E-01  0.330928E+05  0.436557E+00  0.265651E+07  0.515607E+01 *******    0.04 *******    0.12 *******    6.32
 *******    0.07 *******    0.30 *******    1.08
 -256.91   -2.41   81.45 -226.45 -266.15   18.74
   79.59  -66.25 -262.39 -241.23   79.55   27.70
   86.76 -233.84   55.04  -76.48   86.69   79.43
 1.4600  0.359919E+06  0.147921E+00  0.320054E+05  0.100766E+01  0.233319E+07  0.362290E+01 *******    0.12 *******    0.48 *******    3.02
 *******    0.04 *******    0.10 *******    3.70
 -249.82 -100.36   86.11   67.31 -259.04   78.24
   82.54   54.54 -260.46 -118.50   82.47   57.06
   87.24  -19.96   55.81 -219.09   87.10   79.20
 1.4800  0.341349E+06  0.222685E+00  0.311555E+05  0.142246E+01  0.210863E+07  0.708791E+01 *******    0.26 *******    1.00 *******   14.62
 *******    0.17 *******    0.67 *******   10.70
 -242.07   42.82 -269.93 -198.91 -250.60  -46.67
   85.85 -200.22 -258.18  -16.95   85.77   23.08
   87.86  -67.79   56.74 -251.08   87.65    6.27
 1.5000  0.334467E+06  0.109563E+00  0.303012E+05  0.449694E+00  0.198700E+07  0.390978E+01 *******    0.02 *******    0.07 *******    4.75
 *******    0.13 *******    0.48 *******    4.11
 -234.06   22.54 -266.59 -168.98 -241.45 -217.69
   89.64   65.65 -255.66 -101.04   89.56 -200.09
