INW
F3OF
DT2
SURGE
t(s)	SURGE(m)
0.0	1.23096771889e-07
0.100020004001	0.00221193311855
0.200040008002	0.0087503775841
0.300060012002	0.0196394896738
0.400080016003	0.0348825169704
0.500100020004	0.0544714542067
0.600120024005	0.0783719380688
0.700140028006	0.106537630084
0.800160032006	0.138876762255
0.900180036007	0.175262789712
1.00020004001	0.215537961928
1.10022004401	0.259487559506
1.20024004801	0.306844249897
1.30026005201	0.35729012551
1.40028005601	0.410457718698
1.50030006001	0.465932614198
1.60032006401	0.523256306849
1.70034006801	0.581933131928
1.80036007201	0.641436283654
1.90038007602	0.70121495911
2.00040008002	0.760701418476
2.10042008402	0.819319017757
2.20044008802	0.876489219958
2.30046009202	0.931637130002
2.40048009602	0.984196824978
2.50050010002	1.03362294613
2.60052010402	1.07939788077
2.70054010802	1.12103246212
2.80056011202	1.15807478068
2.90058011602	1.19011965071
3.00060012002	1.2168105482
3.10062012402	1.23783996465
3.20064012803	1.25296475182
3.30066013203	1.26199798297
3.40068013603	1.26481402217
3.50070014003	1.26135572536
3.60072014403	1.25162642557
3.70074014803	1.23568742599
3.80076015203	1.21366268612
3.90078015603	1.18573408703
4.00080016003	1.15213575013
4.10082016403	1.11315620467
4.20084016803	1.06913071732
4.30086017203	1.02043888864
4.40088017604	0.967497752144
4.50090018004	0.910763622787
4.60092018404	0.850717789799
4.70094018804	0.787870109095
4.80096019204	0.722749866255
4.90098019604	0.655900875394
5.00100020004	0.587880140524
5.10102020404	0.519247782583
5.20104020804	0.450567672678
5.30106021204	0.382400065433
5.40108021604	0.315297096816
5.50110022004	0.249800505582
5.60112022404	0.186434854911
5.70114022805	0.12570618003
5.80116023205	0.0680971526546
5.90118023605	0.0140611293157
6.00120024005	-0.0359805928739
6.10122024405	-0.0816450096084
6.20124024805	-0.122586555644
6.30126025205	-0.158505701545
6.40128025605	-0.189151165965
6.50130026005	-0.214316544821
6.60132026405	-0.233851594863
6.70134026805	-0.247657096526
6.80136027205	-0.255687169881
6.90138027606	-0.257952985597
7.00140028006	-0.254517841728
7.10142028406	-0.245500589905
7.20144028806	-0.231072447488
7.30146029206	-0.211454995247
7.40148029606	-0.186919372628
7.50150030006	-0.15778006791
7.60152030406	-0.124395341647
7.70154030806	-0.087158735022
7.80156031206	-0.0464953647068
7.90158031606	-0.00286246873446
8.00160032006	0.0432647988018
8.10162032406	0.0913900596382
8.20164032807	0.141007899425
8.30166033207	0.191602562904
8.40168033607	0.242656673571
8.50170034007	0.293657686756
8.60172034407	0.344097939468
8.70174034807	0.3934839838
8.80176035207	0.441339357598
8.90178035607	0.487208425905
9.00180036007	0.530661245479
9.10182036407	0.57129331481
9.20184036807	0.608733416368
9.30186037207	0.642640569696
9.40188037608	0.672712743743
9.50190038008	0.698682805032
9.60192038408	0.720316242709
9.70194038808	0.737424947639
9.80196039208	0.749851676409
9.90198039608	0.757478727336
10.0020004001	0.760225351523
10.1020204041	0.758046101993
10.2020404081	0.750929117482
10.3020604121	0.738897363948
10.4020804161	0.722004788968
10.5021004201	0.700336336116
10.6021204241	0.67400663973
10.7021404281	0.643161464409
10.8021604321	0.607974118553
10.9021804361	0.568648186693
11.0022004401	0.525413611165
11.1022204441	0.478525695015
11.2022404481	0.42826996767
11.3022604521	0.374960953055
11.4022804561	0.318934420114
11.5023004601	0.260554455392
11.6023204641	0.200209804035
11.7023404681	0.138311580543
11.8023604721	0.0752935703486
11.9023804761	0.0116085507921
12.0024004801	-0.0522745227684
12.1024204841	-0.115873750097
12.2024404881	-0.178698680741
12.3024604921	-0.240255548577
12.4024804961	-0.300051580768
12.5025005001	-0.35759980208
12.6025205041	-0.412428613523
12.7025405081	-0.46408565604
12.8025605121	-0.512144874162
12.9025805161	-0.556210123844
13.0026005201	-0.59592515565
13.1026205241	-0.630980285583
13.2026405281	-0.66111178748
13.3026605321	-0.686110521637
13.4026805361	-0.70582163021
13.5027005401	-0.720149130166
13.6027205441	-0.72905339378
13.7027405481	-0.732551442915
13.8027605521	-0.730715725855
13.9027805561	-0.723670176036
14.0028005601	-0.711587526689
14.1028205641	-0.694685423094
14.2028405681	-0.673222358207
14.3028605721	-0.647490414652
14.4028805761	-0.61781249233
14.5029005801	-0.584543080901
14.6029205841	-0.548057122241
14.7029405881	-0.508746372866
14.8029605921	-0.467026138921
14.9029805961	-0.423318372915
15.0030006001	-0.378059893645
15.1030206041	-0.331695761308
15.2030406081	-0.284676974145
15.3030606121	-0.237459213846
15.4030806161	-0.190499912433
15.5031006201	-0.144254778656
15.6031206241	-0.0991754315786
15.7031406281	-0.0557053621027
15.8031606321	-0.0142779720677
15.9031806361	0.024689232465
16.0032006401	0.060797559706
16.1032206441	0.0936728571832
16.2032406481	0.122967279478
16.3032606521	0.148366961999
16.4032806561	0.169593187494
16.5033006601	0.186403231688
16.6033206641	0.198597613381
16.7033406681	0.206017519367
16.8033606721	0.208547217654
16.9033806761	0.206115863551
17.0034006801	0.198695821722
17.1034206841	0.186303745858
17.2034406881	0.168999381178
17.3034606921	0.146884733693
17.4034806961	0.120103549347
17.5035007001	0.0888405147884
17.6035207041	0.0533191877018
17.7035407081	0.0137977111458
17.8035607121	-0.0294209586531
17.9035807161	-0.0760088585766
18.0036007201	-0.125601411973
18.1036207241	-0.177800553163
18.2036407281	-0.232192779818
18.3036607321	-0.288328576601
18.4036807361	-0.345752261765
18.5037007401	-0.403986233005
18.6037207441	-0.462544221999
18.7037407481	-0.520943298589
18.8037607522	-0.578690669168
18.9037807562	-0.635312416872
19.0038007602	-0.690338954303
19.1038207642	-0.74331987686
19.2038407682	-0.793831880779
19.3038607722	-0.841461796831
