INW
F3OF
DT2
HEAVE
t(s)	HEAVE(m)
0.0	-9.02984997703
0.100020004001	-9.02985809834
0.200040008002	-9.02987549683
0.300060012002	-9.02988170788
0.400080016003	-9.02983956566
0.500100020004	-9.02970597594
0.600120024005	-9.02943680287
0.700140028006	-9.02898945259
0.800160032006	-9.02832122643
0.900180036007	-9.02739980322
1.00020004001	-9.02619659978
1.10022004401	-9.02470299641
1.20024004801	-9.02292252357
1.30026005201	-9.02087128455
1.40028005601	-9.01857696476
1.50030006001	-9.01607569726
1.60032006401	-9.01340959885
1.70034006801	-9.01062388356
1.80036007201	-9.00776399828
1.90038007602	-9.00487313934
2.00040008002	-9.00199020253
2.10042008402	-8.9991483921
2.20044008802	-8.99637346528
2.30046009202	-8.99368423585
2.40048009602	-8.9910919307
2.50050010002	-8.98860008812
2.60052010402	-8.98620573967
2.70054010802	-8.98390079632
2.80056011202	-8.98167295875
2.90058011602	-8.97950719135
3.00060012002	-8.97738710275
3.10062012402	-8.97529738221
3.20064012803	-8.97322341428
3.30066013203	-8.97115429169
3.40068013603	-8.96908252566
3.50070014003	-8.96700475407
3.60072014403	-8.9649228076
3.70074014803	-8.96284231951
3.80076015203	-8.96077468418
3.90078015603	-8.95873384047
4.00080016003	-8.95673745291
4.10082016403	-8.95480557584
4.20084016803	-8.95295988477
4.30086017203	-8.95122590492
4.40088017604	-8.94962758801
4.50090018004	-8.94818820833
4.60092018404	-8.94693039247
4.70094018804	-8.94587374969
4.80096019204	-8.94503522807
4.90098019604	-8.94442774949
5.00100020004	-8.944060131
5.10102020404	-8.94393656094
5.20104020804	-8.94405662583
5.30106021204	-8.94441523378
5.40108021604	-8.94500284194
5.50110022004	-8.94580580543
5.60112022404	-8.94680664006
5.70114022805	-8.94798485097
5.80116023205	-8.94931739837
5.90118023605	-8.95077946899
6.00120024005	-8.95234525177
6.10122024405	-8.95398847135
6.20124024805	-8.95568384057
6.30126025205	-8.95740690829
6.40128025605	-8.95913518411
6.50130026005	-8.96084906263
6.60132026405	-8.96253133644
6.70134026805	-8.96416861536
6.80136027205	-8.9657508239
6.90138027606	-8.96727175494
7.00140028006	-8.96872901861
7.10142028406	-8.97012370522
7.20144028806	-8.97146048958
7.30146029206	-8.9727467591
7.40148029606	-8.97399240931
7.50150030006	-8.97520914979
7.60152030406	-8.97640943137
7.70154030806	-8.9776063499
7.80156031206	-8.97881244926
7.90158031606	-8.98003890346
8.00160032006	-8.98129542263
8.10162032406	-8.98258925629
8.20164032807	-8.98392538877
8.30166033207	-8.98530578553
8.40168033607	-8.98672998013
8.50170034007	-8.98819507765
8.60172034407	-8.98969634697
8.70174034807	-8.99122768473
8.80176035207	-8.99278247917
8.90178035607	-8.99435422437
9.00180036007	-8.99593724638
9.10182036407	-8.99752749406
9.20184036807	-8.99912261012
9.30186037207	-9.00072270163
9.40188037608	-9.00232940154
9.50190038008	-9.00394657222
9.60192038408	-9.00557966086
9.70194038808	-9.00723346837
9.80196039208	-9.00891317391
9.90198039608	-9.01062464358
10.0020004001	-9.01236981104
10.1020204041	-9.01414757482
10.2020404081	-9.01595352909
10.3020604121	-9.01777880497
10.4020804161	-9.01961052516
10.5021004201	-9.02143167969
10.6021204241	-9.02322183041
10.7021404281	-9.02495751337
10.8021604321	-9.02661382223
10.9021804361	-9.02816516535
11.0022004401	-9.02958709549
11.1022204441	-9.03085755233
11.2022404481	-9.03195754962
11.3022604521	-9.03287212306
11.4022804561	-9.03359158835
11.5023004601	-9.03411117288
