VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
 0.6283185E+03  0.981000E+04  0.000000E+00  0.249597E+06  0.000000E+00  0.820458E+04  0.000000E+00  179.15    0.00  360.00    0.00    5.00    0.00
 0.3141593E+03  0.982282E+04  0.000000E+00  0.249224E+06  0.000000E+00  0.865730E+04  0.000000E+00  176.62    0.00  360.00    0.00   19.29    0.00
 0.2094395E+03  0.988600E+04  0.000000E+00  0.248609E+06  0.000000E+00  0.103780E+05  0.000000E+00  172.45    0.00    0.00    0.00   38.09    0.00
 0.1570796E+03  0.100621E+05  0.000000E+00  0.247733E+06  0.000000E+00  0.140351E+05  0.000000E+00  166.72    0.00    0.00    0.00   54.45    0.00
 0.1256637E+03  0.104297E+05  0.000000E+00  0.246616E+06  0.000000E+00  0.196159E+05  0.000000E+00  159.72    0.00    0.00    0.00   65.44    0.00
 0.1047198E+03  0.110628E+05  0.000000E+00  0.245273E+06  0.000000E+00  0.268013E+05  0.000000E+00  152.04    0.00    0.00    0.00   72.32    0.00
 0.8975979E+02  0.120296E+05  0.000000E+00  0.243629E+06  0.000000E+00  0.355748E+05  0.000000E+00  144.21    0.00    0.00    0.00   76.79    0.00
 0.7853982E+02  0.134128E+05  0.000000E+00  0.241779E+06  0.000000E+00  0.460926E+05  0.000000E+00  136.58    0.00    0.00    0.00   79.86    0.00
 0.6981317E+02  0.151530E+05  0.000000E+00  0.239687E+06  0.000000E+00  0.575556E+05  0.000000E+00  129.92    0.00    0.00    0.00   81.91    0.00
 0.6283186E+02  0.173719E+05  0.000000E+00  0.237375E+06  0.000000E+00  0.710918E+05  0.000000E+00  123.96    0.00    0.00    0.00   83.47    0.00
 0.5711987E+02  0.198509E+05  0.000000E+00  0.234762E+06  0.000000E+00  0.851306E+05  0.000000E+00  119.19    0.00    0.00    0.00   84.57    0.00
 0.5235988E+02  0.228211E+05  0.000000E+00  0.231942E+06  0.000000E+00  0.101337E+06  0.000000E+00  115.03    0.00    0.01    0.00   85.45    0.00
 0.4833220E+02  0.260482E+05  0.000000E+00  0.228927E+06  0.000000E+00  0.118305E+06  0.000000E+00  111.70    0.00    0.01    0.00   86.11    0.00
 0.4487989E+02  0.295990E+05  0.000000E+00  0.225588E+06  0.000000E+00  0.136426E+06  0.000000E+00  108.93    0.00    0.01    0.00   86.64    0.00
 0.4188790E+02  0.335566E+05  0.000000E+00  0.222122E+06  0.000000E+00  0.156433E+06  0.000000E+00  106.57    0.00    0.02    0.00   87.08    0.00
 0.3926991E+02  0.378213E+05  0.000000E+00  0.218310E+06  0.000000E+00  0.177712E+06  0.000000E+00  104.60    0.00    0.02    0.00   87.44    0.00
 0.3695992E+02  0.421654E+05  0.000000E+00  0.214337E+06  0.000000E+00  0.198864E+06  0.000000E+00  103.02    0.00    0.02    0.00   87.72    0.00
 0.3490659E+02  0.469984E+05  0.000000E+00  0.210189E+06  0.000000E+00  0.222128E+06  0.000000E+00  101.62    0.00    0.03    0.00   87.96    0.00
 0.3306940E+02  0.521044E+05  0.000000E+00  0.205679E+06  0.000000E+00  0.246861E+06  0.000000E+00  100.42    0.00    0.04    0.00   88.18    0.00
 0.3141593E+02  0.575447E+05  0.000000E+00  0.201154E+06  0.000000E+00  0.272815E+06  0.000000E+00   99.38    0.00    0.05    0.00   88.35    0.00
 0.2991993E+02  0.628716E+05  0.000000E+00  0.196242E+06  0.000000E+00  0.297798E+06  0.000000E+00   98.54    0.00    0.06    0.00   88.50    0.00
 0.2855993E+02  0.687168E+05  0.000000E+00  0.191103E+06  0.000000E+00  0.325094E+06  0.000000E+00   97.77    0.00    0.07    0.00   88.63    0.00
 0.2731820E+02  0.748804E+05  0.000000E+00  0.185970E+06  0.000000E+00  0.353662E+06  0.000000E+00   97.08    0.00    0.08    0.00   88.74    0.00
 0.2617994E+02  0.813267E+05  0.000000E+00  0.180498E+06  0.000000E+00  0.383476E+06  0.000000E+00   96.48    0.00    0.09    0.00   88.84    0.00
