7.9600e+000 6.5517e-001 1.1648e+000 -2.5817e+000 1.5844e+000 -2.4859e+000 2.0831e-001 
7.9400e+000 2.5288e-001 1.4754e-001 -2.6563e+000 2.7361e-001 -2.8890e+000 2.3897e-001 
7.9200e+000 -1.5344e-001 -5.4564e-001 9.0650e-001 -6.1240e-001 2.9871e+000 1.5665e-001 
7.9000e+000 -5.5557e-001 -9.3344e-001 6.8331e-001 -1.1163e+000 2.5847e+000 -3.8064e-002 
7.8800e+000 -9.5538e-001 -1.0865e+000 5.9815e-001 -1.1349e+000 2.1853e+000 2.9482e-001 
7.8600e+000 -1.3575e+000 -1.2940e+000 5.0636e-001 -1.4727e+000 1.7838e+000 -1.5759e+000 
7.8400e+000 -1.7601e+000 -1.5241e+000 3.7985e-001 -1.5958e+000 1.3818e+000 -2.3116e+000 
7.8200e+000 -2.1609e+000 -1.7806e+000 1.6218e-001 -1.6277e+000 9.8145e-001 -2.8373e+000 
7.8000e+000 -2.5573e+000 -2.1522e+000 -3.2998e-001 -1.8144e+000 5.8470e-001 -2.7987e+000 
7.7800e+000 -2.9526e+000 -2.6697e+000 -1.2584e+000 -2.5272e+000 1.8847e-001 -2.8652e+000 
7.7600e+000 2.9346e+000 2.8090e+000 -1.9874e+000 2.7727e+000 -2.0816e-001 -2.9949e+000 
7.7400e+000 2.5398e+000 2.2801e+000 -2.2581e+000 2.0452e+000 -6.0315e-001 -3.1330e+000 
7.7200e+000 2.1450e+000 1.9774e+000 -2.4671e+000 1.7537e+000 -9.9785e-001 3.0590e+000 
7.7000e+000 1.7518e+000 1.7722e+000 -2.6597e+000 1.6700e+000 -1.3905e+000 2.5468e+000 
7.6800e+000 1.3620e+000 1.5848e+000 -2.8976e+000 1.5087e+000 -1.7795e+000 1.1399e+000 
7.6600e+000 9.6582e-001 1.3100e+000 2.9481e+000 1.4211e+000 -2.1753e+000 6.5686e-001 
7.6400e+000 5.7386e-001 1.0680e+000 2.5852e+000 1.2690e+000 -2.5675e+000 4.8433e-001 
